Trial,ParticipantID,SearchOrder,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
9,2_2_f2,2,49,255,1283,1551.1,1065.8,16105,16359,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,92,479,1223,612,725.7,30291,30769,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,93,519,1264,603.5,704.1,30783,31301,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,94,184,1203,688.3,763.7,31344,31527,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,95,711,1147,624,731.5,31549,32259,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,96,430,1080,669,754.4,32293,32722,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,97,188,1057,696.8,807.8,32761,32948,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,1,177,1479,266.6,54,46,222,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,2,141,1417,549.4,224.9,274,414,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,3,333,1299,666.6,761,486,818,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,10,240,1289,1603,685.2,2754,2993,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,11,224,1224,1573.6,676,3154,3377,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,12,388,1143,1555.6,696.5,3385,3772,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,13,181,1160,907.6,691.1,3830,4010,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,14,324,1176,1052.7,696.1,4037,4360,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,15,351,1331,1193.1,703.3,4385,4735,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,17,249,1386,502.5,687.5,5045,5293,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,18,507,1467,299.9,730,5338,5844,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,19,115,1532,364.9,204.7,5912,6026,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,20,280,1411,287.7,80.1,6055,6334,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,21,146,1241,875.7,266.2,6399,6544,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,22,138,1182,873.2,375.7,6582,6719,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,23,130,1165,850,383.7,6732,6861,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,24,155,1113,379.5,53.7,6986,7140,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,25,244,1116,1116.7,76.5,7194,7437,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,26,338,1003,1646.2,68.1,7488,7825,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,27,164,1008,1272.8,188.6,7868,8031,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,28,280,1062,1014.5,408.8,8066,8345,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,29,183,1179,434.1,892.3,8410,8592,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,30,281,1238,364.2,1046,8634,8914,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,31,219,1337,278.5,749,8956,9174,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,32,452,1432,325.1,733.3,9197,9648,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,33,343,1468,549.1,1025.4,9708,10050,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,34,267,1390,751.8,1019.4,10083,10349,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,35,940,1160,1154.5,1043.9,10391,11330,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,36,601,1037,1542.8,1027.2,11374,11974,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,98,343,1066,696.7,790.7,32960,33302,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,99,318,1096,1007.2,723.7,33343,33660,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,100,370,1073,1068.6,680.6,33683,34052,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,101,159,1052,724.4,627.5,34098,34256,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,102,183,1010,530.3,609.4,34288,34470,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,16,233,1378,1142.5,698.8,4753,4985,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,2_2_f2,2,123,234,1206,751.8,674.9,40946,41179,VisualSearch,female,ng064ws.jpg,Count,NA,NA,NA
9,3_1_f1,1,16,557,1543,303.4,800.1,3928,4484,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,9,212,1238,715.6,818.8,2059,2270,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,10,232,1280,629.7,734.4,2307,2538,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,11,142,1272,424.9,710.3,2583,2724,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,12,224,1274,207.2,831.5,2783,3006,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,13,188,1283,294.7,809.9,3030,3217,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,15,193,1580,605.7,757.6,3671,3863,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,55,79,1065,1426.3,475.6,13670,13748,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,56,68,1070,1401.8,625,13780,13847,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,17,280,1600,355.6,746,4522,4801,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,18,225,1589,384.5,721.9,4822,5046,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,1,168,1671,1317.9,1042.5,7,174,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,43,206,1505,1168.3,765.6,11900,12105,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,44,30,1508,1288.2,677.9,12149,12178,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,45,76,1492,1285.9,689.1,12188,12263,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,46,140,1448,1362.8,678.8,12328,12467,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,47,81,1378,1471.2,736.4,12543,12623,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,48,100,1338,1468.8,740.3,12635,12734,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,88,174,1095,821.5,667.8,19313,19486,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,89,337,1120,787.3,692,19518,19854,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,90,513,1247,755.2,678.9,19886,20398,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,91,269,1235,704.3,657.6,20435,20703,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,92,273,1287,670.1,652.5,20737,21009,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,93,152,1284,658,618,21029,21180,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,28,421,1499,705.5,699.3,7346,7766,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,29,311,1475,781.3,724.2,7805,8115,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,30,423,1512,793.4,756.7,8138,8560,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,57,259,1004,1532.7,538.5,13873,14131,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,58,257,974,1574.6,529,14148,14404,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,59,206,993,1562.3,511.2,14411,14616,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,60,316,983,1682.9,554.6,14658,14973,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,61,373,1028,1663.3,532.7,14980,15352,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,62,83,1093,1693.9,510.9,15364,15446,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,63,155,1126,1693.5,533.2,15454,15608,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,64,511,1099,1697.8,564.2,15616,16126,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,65,46,1136,1157.3,577.8,16206,16251,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,27,155,1503,651.6,702.2,7169,7323,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,41,125,1225,1277.8,728.3,11456,11580,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,42,267,1375,1192.9,749.5,11614,11880,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,82,59,1079,915.1,526,18418,18476,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,31,339,1583,926.2,787,8609,8947,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,32,204,1586,1015.8,845.4,8974,9177,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,33,293,1513,1084.8,872,9214,9506,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,34,69,1463,1116.6,878.6,9529,9597,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,35,183,1331,1197.1,895.3,9733,9915,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,36,199,1264,1318.2,851.8,9951,10149,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,37,291,1247,1542,852.9,10203,10493,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,38,205,1339,1533.5,758.4,10520,10724,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,39,400,1329,1585.3,711,10762,11161,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,40,226,1227,1278.6,731.7,11219,11444,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,66,48,1158,1154.8,631,16269,16316,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,67,32,1168,1154.7,641.9,16329,16360,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,68,39,1182,1154.5,649.1,16371,16409,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,83,83,1066,915.7,499.5,18493,18575,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,84,325,1072,831.3,424.6,18629,18953,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,85,84,1106,838.2,428.8,19006,19089,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,86,57,1111,815.7,454.5,19115,19171,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,87,78,1099,816.8,482,19180,19257,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,74,30,1059,1047,514.4,17424,17453,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,75,25,1105,1044.3,583.6,17473,17497,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,76,36,1100,1045.2,545.4,17508,17543,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,77,225,1100,978.3,521.5,17588,17812,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,78,80,1091,903.6,491.2,17846,17925,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,79,137,1109,905.7,519.7,17933,18069,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,80,176,1110,953.9,512.8,18092,18267,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,81,94,1093,916.2,524.9,18307,18400,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,69,165,1209,1232.5,639.1,16438,16602,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,70,226,1118,1176.4,639.6,16646,16871,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,71,372,1102,1049.7,657.6,16911,17282,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,19,145,1529,439.7,712.3,5067,5211,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,20,188,1502,197.6,707.8,5258,5445,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,21,216,1471,287.4,702.7,5480,5695,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,22,186,1410,394.7,697.7,5734,5919,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,23,398,1399,456.5,731.4,5945,6342,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,24,235,1509,476.5,770.7,6380,6614,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,25,124,1574,673.6,731.5,6672,6795,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,26,311,1581,588.8,726.9,6834,7144,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,14,351,1398,590.9,843,3277,3627,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,2,334,1754,1281.4,1044.5,198,531,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,3,236,1660,935.5,799.3,595,830,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,4,270,1693,876,473.1,881,1150,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,5,139,1633,821.9,663.9,1206,1344,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,6,134,1541,844.9,435.4,1394,1527,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,7,253,1401,719.6,402.9,1564,1816,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,8,134,1245,654.7,914.2,1892,2025,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,49,94,1331,1400.6,681.3,12776,12869,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,50,35,1337,1401.2,668.8,12877,12911,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,51,200,1342,1354.4,643.6,12950,13149,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,52,62,1242,1408.3,562.2,13229,13290,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,53,56,1219,1408.3,550.4,13308,13363,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,54,272,1154,1406.2,540.5,13381,13652,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,72,23,1080,1039.8,589.9,17324,17346,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,3_1_f1,1,73,55,1054,1044.5,495.5,17357,17411,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,27,2425,1644,664.4,737.7,14266,16690,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,28,1053,1760,705.9,734,16697,17749,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,29,3337,1644,718.8,736.2,17843,21179,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,1,83,2134,456.1,104.3,7,89,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,2,285,2120,509,86,112,396,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,3,156,1796,612.4,705.9,479,634,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,4,76,1617,596.6,709.3,650,725,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,5,328,1482,284.1,661.1,765,1092,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,6,147,1354,263.6,657.7,1106,1252,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,7,33,1325,615,666.1,1294,1326,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,8,200,1327,610.1,649.5,1334,1533,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,9,212,1305,820.5,317.7,1581,1792,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,10,217,1257,822.2,329.6,1803,2019,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,11,140,1183,1026.1,345.1,2053,2192,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,12,163,1273,464.2,740.5,2320,2482,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,13,395,1373,538.7,702.4,2502,2896,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,14,263,1421,729.9,783.9,2925,3187,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,15,300,1425,277.9,760.5,3241,3540,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,16,241,1461,260.3,762.7,3556,3796,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,17,219,1470,546.8,741.5,3840,4058,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,18,3314,1511,544.7,736.6,4068,7381,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,19,461,1492,567.5,738.7,7387,7847,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,20,713,1625,604.3,752.1,7867,8579,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,21,352,1632,623.3,731.7,8585,8936,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,22,447,1562,625.6,723.3,8944,9390,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,23,1941,1624,634.5,744,9396,11336,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,24,420,1723,648.6,741.7,11347,11766,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,25,529,1780,644.9,720.4,11785,12313,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,4_2_F1,1,26,1934,1776,660.5,723.5,12323,14256,VisualSearch,female,ng151ws.jpg,Search,NA,NA,NA
9,5_1_m2,2,70,243,1071,1474.9,662.8,25563,25805,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,57,346,1319,266.5,1057.8,19954,20299,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,58,188,1273,235.7,946.5,20323,20510,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,59,438,1223,742.4,705.5,20562,20999,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,60,291,1205,638.3,739.7,21020,21310,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,61,505,1226,693.8,644.2,21334,21838,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,62,157,1179,649.9,691.2,21862,22018,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,63,1131,1197,1030.3,686.2,22060,23190,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,64,443,1177,1100.1,802.9,23226,23668,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,65,216,1186,957.2,666,23705,23920,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,66,456,1144,992.4,665.2,23933,24388,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,67,289,1105,1603.1,729.5,24439,24727,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,68,485,1045,1595.1,678.8,24744,25228,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,69,295,1063,1415.1,675.4,25253,25547,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,71,360,1025,1707.3,619.7,25841,26200,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,72,155,951,1748.2,833.6,26234,26388,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,73,254,989,1732.3,767.4,26403,26656,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,82,355,1122,498.1,205.5,30095,30449,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,83,359,1111,249.6,36.9,30487,30845,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,84,261,1164,1102.3,89.5,30901,31161,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,85,352,1065,898.5,77.7,31197,31548,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,86,495,1045,1514.1,258.2,31603,32097,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,87,437,1065,1598.5,507,32135,32571,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,88,312,1028,1233.7,497.2,32613,32924,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,89,247,1093,345.6,554.6,32982,33228,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,90,492,1146,417.2,646.6,33251,33742,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,91,281,1162,445.7,802.6,33779,34059,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,92,274,1202,294.4,726.1,34093,34366,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,93,220,1218,269.9,691.4,34386,34605,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,94,211,1222,277.3,757.2,34624,34834,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,95,249,1259,301.8,754.3,34841,35089,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,96,379,1323,422.1,912.2,35120,35498,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,97,211,1388,437.2,945.6,35508,35718,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,98,279,1404,1261.4,980,35774,36052,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,99,321,1239,1294.8,925.5,36072,36392,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,100,285,1175,1531.4,939.9,36427,36711,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,101,271,1188,1593.5,1031.4,36735,37005,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,102,212,1176,1259.4,877.8,37052,37263,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,103,428,1176,942,874.1,37303,37730,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,1,160,1621,310.7,153.5,7,166,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,35,243,1050,1034,602,12448,12690,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,34,327,1033,1269.8,598,12089,12415,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,11,331,1405,502.4,1046.8,3117,3447,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,12,440,1340,577.5,1043.5,3464,3903,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,10,353,1477,451.9,972.8,2741,3093,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,2,222,1660,544.4,186.5,197,418,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,3,180,1572,810,863.4,483,662,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,4,288,1333,976.6,430.9,710,997,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,5,443,1199,598.4,760.4,1041,1483,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,6,269,1243,701.3,620.1,1513,1781,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,7,191,1280,662.9,591.5,1795,1985,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,36,220,1098,571.5,626.5,12734,12953,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,9,438,1438,303.4,760.7,2267,2704,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,104,210,1216,739.7,745.2,37768,37977,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,105,322,1193,775.8,690,37996,38317,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
9,5_1_m2,2,106,329,1152,861.6,643.5,38336,38664,VisualSearch,male,ng064ws.jpg,Count,NA,NA,NA
