Trial,ParticipantID,SearchOrder,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
3,3_1_f1,1,11,LEFT,1.64,28,115.36,58.41,false,2694,2721,313.3,811.3,237.7,767.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,12,UP,1.25,21,87.77,59.75,false,2876,2896,239.2,779.7,187.9,740.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,13,DOWN,1.73,36,159.63,48.08,false,3109,3144,188.9,745.8,246.3,808.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,1,UP,1.95,42,184.48,46.45,false,263,304,742.4,912.9,746.4,827.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,2,RIGHT,2.24,26,142.14,86.34,false,598,623,729,810.9,848.4,844.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,3,RIGHT,4.2,42,289.53,99.93,false,822,863,838.9,848.9,1069.4,805.6,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,4,RIGHT,6.47,181,797.75,35.73,true,933,1113,1097.4,815,1454.2,748.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,67,RIGHT,1.41,36,181.82,39.05,false,17704,17739,443.7,422.5,521.4,419.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,14,RIGHT,12.41,73,477.35,169.94,false,3270,3342,261.4,816.5,971.6,766.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,6,LEFT,2.44,34,211.64,71.73,false,1553,1586,1527.4,822.4,1395,786.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,7,LEFT,3.7,45,323.22,82.14,false,1753,1797,1372.6,787.5,1163.6,775.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,8,LEFT,4.31,44,332.17,98.07,false,2044,2087,1128.6,765.4,886.5,772.6,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,9,LEFT,6.36,47,374.97,135.27,false,2230,2276,848.1,757.2,488.6,754.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,5,DOWN,2.23,24,148.06,93.01,false,1282,1305,1445,759.5,1526.5,834.6,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_2_f,NA,8,UP,6.2,42,258.77,147.72,false,3642,3683,824,664.6,975.3,438.8,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,4,DOWN,4.41,34,194.25,129.79,false,2100,2133,985.9,441.1,914.6,611.4,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,3,.,0.45,16,40.24,28.34,false,1665,1680,962.9,434.8,978.2,448.9,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,5,UP,5.16,41,190.01,125.78,false,2761,2801,924.1,619.9,1007.5,420.9,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,1,UP,1.04,16,69.51,64.71,false,556,571,958.3,465.5,997.9,436.3,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,9,DOWN,2.49,34,126.14,73.16,false,5219,5252,963.4,415.4,927.6,511.1,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,11,DOWN,6.34,39,310.08,162.63,false,5895,5933,968.2,413.1,812.7,642.4,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,10,UP,2.09,25,112.64,83.65,false,5455,5479,927.2,505.9,964.9,427.1,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,12,UP,4.96,34,204.62,146.02,false,6223,6256,810.4,642.9,971.2,480.1,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,2,.,0.46,10,37.51,45.94,false,1134,1143,983.1,439,964,427.3,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,7,DOWN,5.51,41,337.11,134.36,false,3198,3238,970.9,443.8,835.2,643.3,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,6,LEFT,0.62,11,48.23,56,false,2998,3008,1000.3,428.9,970.5,439.9,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,4_1_F,NA,2,DOWN,3.67,41,323.13,89.41,false,1031,1071,950.7,458.6,891.6,600.1,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,3,LEFT,0.81,29,95.5,27.85,false,2332,2360,857.9,641.4,818.9,657.7,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,1,RIGHT,4.99,41,326.2,121.78,false,429,469,737.2,610.8,944.1,478.3,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,6,UP,0.94,24,86.18,39.32,false,3760,3783,967.7,486.4,960.3,449.1,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,5,UP,2.35,37,210.49,63.63,false,3577,3613,914.8,567.5,967,480.7,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,4,UP,3.23,34,175.89,95.11,false,3424,3457,805.4,660.5,917.2,557.2,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,7,.,0.47,11,37.66,42.29,false,6124,6134,962,471.9,984.6,463.6,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_2_F1,1,18,UP,11.04,65,409.88,169.79,false,6052,6116,202.2,725.6,388.3,288.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,19,RIGHT,9.92,46,374.64,215.71,false,6461,6506,388.4,291.7,926.6,250.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,20,DOWN,15.02,70,611.32,214.51,false,6816,6885,924.5,238.3,1464.4,701.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,22,UP,16.93,71,689.73,238.39,false,7315,7385,1422.8,712.1,1470.3,22.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,23,LEFT,10.71,54,349.29,198.4,false,7739,7792,1476.4,60.5,910.2,151.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,24,LEFT,11.75,58,448.95,202.57,false,8080,8137,871.7,148.6,370,440.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,25,DOWN,3,40,246.43,74.99,false,8428,8467,375.5,441,379.4,563.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,26,DOWN,5.34,46,310.15,116.1,false,8743,8788,377.4,582.2,460.4,800.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,27,RIGHT,3.3,29,190.42,113.64,false,9087,9115,474.4,813.3,659.8,841.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,28,RIGHT,8.29,36,410.14,230.37,false,9333,9368,662.6,846.2,1135.1,857.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,29,DOWN,4.5,30,292.74,149.96,false,9783,9812,1152.1,871.3,1270,1052.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,30,.,0.46,17,46.01,27.17,false,10088,10104,1267.4,1047,1294.5,1049.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,31,RIGHT,7.25,36,341.78,201.46,false,11225,11260,1253.4,1047.4,1571.7,829.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,32,DOWN,3.6,40,252.41,90.07,false,11564,11603,1575.7,824.8,1656.7,974.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,33,RIGHT,0.6,13,47.3,45.85,false,11904,11916,1664.1,986.1,1696.6,998.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,34,LEFT,20.72,79,472.18,262.3,false,12050,12128,1682.4,994,468.3,849.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,35,LEFT,4.33,47,238.71,92.07,false,12711,12757,451.8,855.8,202.6,817.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,36,RIGHT,5.75,41,250.06,140.3,false,12948,12988,173.8,820.4,465,954.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,37,UP,5.06,34,238.33,148.76,false,13156,13189,474.7,958,267.6,796.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,38,DOWN,5.36,49,298.98,109.41,false,13512,13560,275.3,782.5,451.4,981.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,39,RIGHT,0.52,12,40.94,43.46,false,13780,13791,451.9,1001.1,482.3,1005.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,40,UP,6.19,36,326.23,171.83,false,13876,13911,467.6,999.9,216.8,797.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,41,RIGHT,0.64,21,65.61,30.5,false,14231,14251,209.8,790.9,247.6,790,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,42,RIGHT,3.35,27,216.51,124.24,false,14399,14425,238.5,797.2,392.7,708.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,43,LEFT,3.27,30,178.74,108.98,false,14658,14687,386.3,721.9,198.1,702.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,44,UP,11.82,55,440.35,214.97,false,15042,15096,207,710.8,392,241.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,45,RIGHT,12.49,50,452.72,249.73,false,15321,15370,378,240.1,1054.7,299.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,46,LEFT,13.3,51,390.23,260.82,false,15510,15560,1033.9,293.7,327.5,433.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,47,DOWN,3.36,38,302.64,88.44,false,15831,15868,309.5,420.2,350,554.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,12,LEFT,2.64,23,175.01,114.84,false,3734,3756,1271.5,799.7,1130.2,763.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,13,RIGHT,5.32,38,293.62,139.89,false,4129,4166,1125.9,782.8,1422.2,742.2,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,14,RIGHT,5.32,35,256.05,152.1,false,4719,4753,1414.6,723.1,1720.1,697.6,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,15,DOWN,1.04,21,80.45,49.39,false,5123,5143,1715.6,703.5,1691.8,744.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,16,LEFT,22.18,80,489.77,277.31,false,5403,5482,1708.5,739.7,425.8,676,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,17,LEFT,3.04,25,189.22,121.65,false,5823,5847,393.1,681.1,222.8,714.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,58,LEFT,2.9,30,136.62,96.71,false,19165,19194,647,558.3,518.2,630.5,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,59,DOWN,0.52,9,34.27,57.45,false,19441,19449,543.8,625.4,544.7,646.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,60,RIGHT,1.21,23,89.92,52.56,false,19489,19511,551.7,643.6,611.8,620.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,21,LEFT,1.05,17,78.35,61.59,false,7125,7141,1459.2,686.6,1413.9,715.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,9,RIGHT,11.28,51,420.05,221.22,false,2755,2805,474.1,336.6,1044.3,174.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,10,RIGHT,12.86,59,519.01,217.95,false,3050,3108,1032.6,178.2,1575.1,507.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,11,DOWN,8.36,44,415.73,189.99,false,3374,3417,1584.3,526.9,1265.3,786.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,52,LEFT,1.05,18,75.98,58.27,false,16994,17011,1491,679.6,1446.8,650.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,53,UP,14.14,66,598.93,214.29,false,17280,17345,1456.6,687,1487.3,111.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,54,LEFT,10.89,50,350.08,217.88,false,17630,17679,1478.8,145.8,901,237,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,55,LEFT,7.68,38,338.45,201.99,false,18087,18124,895.8,229.1,529.4,372.6,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,56,DOWN,4.81,29,278.8,165.99,false,18403,18431,510.5,364.5,548,556.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,57,RIGHT,2.04,39,128.68,52.39,false,18735,18773,560.3,442.4,648.5,493.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,5,RIGHT,5.85,33,308.32,177.42,false,1488,1520,413.1,796.4,747.7,807,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,48,UP,0.55,16,42.96,34.12,false,15904,15919,344.8,592.1,352.2,570.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,49,RIGHT,18.43,75,519.32,245.79,false,16026,16100,352.8,576.3,1368.5,445.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,50,DOWN,5.35,38,367.81,140.67,false,16374,16411,1391.7,462.4,1225.7,643.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,51,RIGHT,4.91,32,262.34,153.44,false,16684,16715,1220.9,645.9,1494.2,676.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,64,RIGHT,2.63,25,159.91,105.08,false,20600,20624,1120.9,739.3,1249.5,794.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,65,UP,3.35,31,175.03,107.96,false,20893,20923,1259.5,806.6,1157.8,686.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,61,.,0.42,40,34.68,10.49,false,19864,19903,615.2,626.6,607.8,643.1,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,62,RIGHT,8.68,43,390.7,201.91,false,19932,19974,614.5,644.5,1089.6,588.7,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,63,RIGHT,1.09,28,88.99,38.84,false,20308,20335,1069.6,682,1126,698.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,1,DOWN,3.61,27,241.01,133.63,false,470,496,811.6,502.6,850.8,646.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,4,DOWN,3.75,28,249.51,134.1,false,1193,1220,315.4,641,384.2,793.4,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,2,UP,11.52,62,496.57,185.73,false,625,686,841.1,649.8,984.5,200.3,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,3,LEFT,15.99,51,532.58,313.56,false,858,908,980.4,216,310,639.9,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,8,UP,8.74,52,388.35,168.04,false,2425,2476,264.2,666.1,483.9,344.8,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,6,LEFT,8.21,51,356.72,161.07,false,1747,1797,782.1,814.3,328.9,721,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,7,UP,1.43,24,109.39,59.62,false,2096,2119,307.4,711.2,283.1,653,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,5_1_m2,2,17,.,0.27,7,34.82,38.51,false,5084,5090,1031,798.4,1016.1,796.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,16,RIGHT,1.11,18,70.97,61.5,false,4801,4818,989.5,807.7,1050.7,798.7,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,18,LEFT,1.49,21,102.89,71.05,false,5370,5390,1010.5,789.1,929.7,806.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,19,LEFT,1.58,21,109.01,75.32,false,5707,5727,936.4,811.1,854.4,838.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,20,LEFT,1.28,17,84.56,75.07,false,6098,6114,853.7,838.3,788.5,862.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,21,LEFT,3.68,31,186.85,118.78,false,6410,6440,799,859.3,589.3,845.8,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,22,UP,0.84,13,58.34,64.57,false,6598,6610,581.1,847.7,593.6,812.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,23,LEFT,1.21,17,84.31,71.35,false,7076,7092,594.3,824.8,525.2,830.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,24,DOWN,0.8,11,59.4,72.31,false,7699,7709,515.3,835.8,490.5,865.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,25,LEFT,1.47,20,103.08,73.44,false,8012,8031,495.2,868.9,421.7,902.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,26,UP,1.74,21,96.73,83.08,false,8271,8291,414.4,908.6,389.3,833.6,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,30,RIGHT,1.55,20,107.71,77.5,false,9602,9621,763.4,860.6,849.9,847.7,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,31,UP,3.05,31,152.59,98.33,false,9775,9805,835.8,853.2,808.1,724.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,32,LEFT,1.79,21,114.14,85.17,false,10148,10168,804.2,730.6,707.9,710.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,33,.,0.41,9,41.2,45.88,false,10965,10973,690.3,714.3,669,707.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,34,LEFT,3.63,27,210.9,134.5,false,11363,11389,665.7,711.4,461.8,730.8,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,35,LEFT,1.53,20,98.89,76.57,false,11738,11757,463.4,722.3,376,728.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,36,LEFT,2.18,27,119.14,80.58,false,12154,12180,379,724.4,252.8,728.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,37,.,0.48,9,43.43,53.17,false,12525,12533,253.3,727.3,225.5,730,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,38,RIGHT,14.93,61,451.98,244.79,false,12650,12710,228.2,731.1,1083.1,784.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,39,RIGHT,2.44,26,138.42,94,false,13037,13062,1065.7,793.9,1202.3,780.6,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,29,RIGHT,8.55,42,335.35,203.69,false,9190,9231,300.2,833.8,794.3,855.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,13,UP,1.18,19,62.14,61.91,false,4096,4114,1182.9,923,1168.8,872.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,27,LEFT,0.8,13,57.32,61.82,false,8531,8543,383.3,833.5,336.4,835.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,28,.,0.46,9,39.25,50.96,false,8878,8886,331.3,829.2,308.6,840.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,40,UP,4.05,32,178.23,126.42,false,13570,13601,1169.6,791.8,1226.2,626.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,41,LEFT,9.54,43,364.08,221.86,false,13828,13870,1219.5,640.1,843.1,372.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,42,RIGHT,3.88,28,228.2,138.58,false,14146,14173,854.5,364.8,1063.7,370.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,52,LEFT,8.22,54,357.12,152.3,false,16944,16997,936.2,309.8,490.8,337.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,53,UP,0.89,18,63.41,49.21,false,17624,17641,463.2,335.1,490.9,306.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,14,LEFT,0.84,12,60.58,69.8,false,4426,4437,1165.4,859.4,1118.3,853.8,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,15,LEFT,2.25,25,138.91,89.95,false,4574,4598,1114.2,852.7,1001.7,807.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,56,DOWN,9.34,43,416.9,217.22,false,19088,19130,1267.8,442.1,1469.5,801.7,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,57,UP,1.96,25,103.71,78.35,false,19626,19650,1439.7,824.7,1442.3,740.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,58,LEFT,7.44,53,405.24,140.36,false,20051,20103,1451.3,733.3,1077.9,886.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,59,RIGHT,10.38,45,371.87,230.72,false,20445,20489,1039.6,914.8,1628.8,1043.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,43,LEFT,17.76,74,598.45,240.07,false,14307,14380,1042.7,374.5,306.4,882.7,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,44,UP,1.39,18,92.88,76.95,false,14535,14552,315.6,879.1,311.1,817.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,45,LEFT,0.69,13,49.49,52.81,false,14837,14849,302.3,814.7,261.9,814.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,46,RIGHT,19.05,60,477.41,317.46,false,15155,15214,263,815.7,1359.6,996.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,47,UP,0.83,14,59.22,59.14,false,15425,15438,1297.8,1013.2,1326.1,982.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,48,LEFT,2.17,23,134.97,94.35,false,15740,15762,1329.2,993.4,1203.6,980.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,49,UP,10.43,44,433.47,237.01,false,15919,15962,1201.3,977.6,1519.4,593.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,50,LEFT,11.54,61,415.25,189.1,false,16310,16370,1495,608.2,950.1,366.2,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,51,UP,1.83,22,131.03,83.26,false,16711,16732,917.6,366.1,953,299,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,11,RIGHT,4.66,41,209.75,113.63,false,3626,3666,935.2,1007.6,1179.8,920.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,12,RIGHT,0.73,13,52.08,56.44,false,3841,3853,1161.4,924.7,1203.6,923.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,54,DOWN,13.35,253,1312.34,52.77,true,18303,18555,483.4,339.8,971.6,752.1,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,55,UP,9.62,47,385.99,204.74,false,18876,18922,968.9,739.6,1297.3,428.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,60,LEFT,5.69,51,274.96,111.61,false,20791,20841,1590.3,1031.6,1251.9,1055.9,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,61,RIGHT,1.08,15,72.27,72.3,false,20996,21010,1228.8,1069,1292.8,1066.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,8,LEFT,1.65,20,112.24,82.41,false,2681,2700,1119.5,984.3,1024.1,982.5,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,9,LEFT,0.67,12,51.32,55.68,false,3141,3152,1029.2,984.6,997.1,1001.6,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,10,LEFT,1.3,19,89.2,68.26,false,3459,3477,1003.6,992.1,929,999.3,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,2,LEFT,8.4,52,316.98,161.49,false,595,646,1026.1,810,551.7,858.6,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,6,LEFT,1.45,19,102.53,76.55,false,1780,1798,1242.6,967.4,1163.4,990.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,7,LEFT,0.57,17,53.01,33.68,false,2482,2498,1153.2,990,1120.4,985.8,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,4,RIGHT,1.36,19,92.41,71.77,false,1124,1142,1240.1,977.1,1314,954.6,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,5,LEFT,1.03,14,70.99,73.63,false,1433,1446,1293.5,988.1,1248.9,956.8,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,3,RIGHT,13.06,49,407.21,266.51,false,929,977,537.8,853.9,1275.2,987.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,1,UP,4.01,36,145.61,111.51,false,126,161,1004.2,1004.2,1035.2,827.4,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
